SupplierID,SupplierName,RawMaterialBatchID,MaterialName,MaterialGrade,InitialQuantity,Unit,ReceiveDate,MachineID,MachineName,MachineType,LastMaintenanceDate,CustomerOrderID,CustomerName,OrderDate,ProductionOrderID,ComponentToProduce,QuantityToProduce,ScheduledStart,ScheduledEnd,Status,MaterialUsedBatchID,QuantityUsed,QualityCheckID,CheckTimestamp,Result,InspectorName
,Precision Fasteners,RM-0080,Copper Bar,Grade 2,2.28E+03,pcs,28-07-2025,M-101,P1-CNC Lathe 1,Lathe,18-06-2025 20:30,C-501,Customer 106,03-06-2024 22:52,1064,Component C6,106.0156225,22-07-2024 09:23,21-05-2024 21:23,Completed,RM-0029,,QC-202,20-05-2025 21:31,Passed,Mary Williams
S-04,SteelCorp,RM-0091,Steel Scrap,Natural,2731,kg,16-07-2024,P1-LATHE-01,P1-Wire Drawer 1,Drawer,12-02-2025 18:00,C-506,Customer 141,01-31-2024 09:27,1050,Component U6,667.7591494,18-02-2024 10:28,18-02-2025 10:52,Scheduled,,1711.011362,QC-211,21-02-2024 01:21,Passed,Mary Williams
S-06,AluWorks,RM-0072,Steel Plate,S4x7.7,2705,m,14-12-2024,M-104,P1-Wire Drawer 1,Press,07-12-2024 15:45,C-504,Customer 116,03-03-2025 14:15,P2/23/1003,Component S8,925.108797,25-01-2023 11:34,06-12-2024 05:06,Completed,,,,28-11-2025 17:15,Passed,John Doe
S-08,Precision Fasteners,RM-0091,Washer Blank,1018 Carbon,1764,KG,16-07-2024,M-201,P1-Wire Drawer 1,Lathe,04-12-2022 17:41,C-503,Customer 124,13-01-2023 13:00,1095,Component O9,86.55475699,03-12-2024 10:17,18-01-2024 00:11,Quoted,,,QC-273,28-01-2023 11:41,Passed,Jane Smith
S-08,Precision Fasteners,RM-0016,Rivet Blank,Woven,2705,kg,21-01-2025,M-103,P2-Milling Machine 2,Press,03-06-2024 12:20,C-504,Customer 84,13-01-2023 13:00,P1-24-1093,Component C9,495.1826424,22-05-2025 01:21,04-12-2024 01:17,Scheduled,RM-0029,924.0124856,,,,John Doe
S-06,Global Metals,RM-0081,Steel Wire Rod,Grade 2,2903,ft,26-03-2024,M-201,P2-Grinding Machine 5,Lathe,21-06-2025 00:03,C-509,Customer 98,10-01-2023 13:58,P1-23-1015,Component S4,242.1307823,26-01-2023 01:21,19-02-2024 09:28,Completed,RM-0098,,,17-01-2024 18:03,,Jane Smith
S-06,CopperCo,RM-0010,Titanium Coil,Aluminum,3896,pcs,25-08-2023,M-201,P1-Wire Drawer 1,Lathe,08-03-2024 17:42,C-509,Customer 94,09-11-2025 21:05,P1-25-1036,Component K1,312.1179147,05-08-2025 01:24,22-02-2024 00:11,Completed,RM-0073,1012.137998,QC-248,24-05-2025 07:29,Passed,John Doe
S-01,Copper Co.,RM-0050,Nylon Granules,S4x7.7,2758,sq ft,17-05-2025,M-201,P1-Stamping Press 1,Drawer,24-03-2024 15:43,C-510,Customer 82,13-04-2023 14:31,1095,Component T9,515.8885381,29-10-2025 11:34,30-09-2024 05:34,Completed,,,,21-01-2024 15:21,Passed,
S-01,Global Metals,RM-0100,Polycarbonate,A36,2705,kg,18-04-2025,M-104,P1-Waterjet Cutter,Lathe,04-12-2023 03:32,C-502,Customer 147,13-04-2023 14:31,1050,Component F3,211.8732874,01-02-2024 11:34,02-10-2025 18:26,Completed,RM-0058,,,,Passed,Reworked:No
S-06,PlasticPro,RM-0059,Aluminum Sheet,T6 Temper,2186,ft,25-11-2024,M-104,P1-CNC Lathe 1,Lathe,14-12-2022 02:54,C-511,Customer 121,09-05-2025 17:34,P1-25-1098,Component R7,83.795962,27-09-2024 06:21,14-06-2024 17:37,Scheduled,RM-0093,2258.113767,QC-298,25-04-2024 23:21,Passed,
S-06,CopperCo,RM-0041,Steel Bar,Corten,3148,kg,17-05-2025,M-103,P1-Wire Drawer 1,Lathe,17-02-2025 20:23,C-512,Customer 79,23-12-2023 10:14,P2/23/1059,Component Z7,411.5489354,01-08-2025 23:25,14-06-2024 17:37,Completed,,,,14-06-2024 16:21,,
S-08,CopperCo,RM-0042,Steel Rod,Internal Tooth,4460,kg,14-02-2025,M-201,P1-Waterjet Cutter,Mill,23-11-2023 04:32,C-501,Customer 55,09-05-2025 17:34,P1-25-1069,Component R2,933.6693555,01-08-2025 23:25,29-11-2024 23:05,In Progress,,1906.263848,QC-258,29-10-2025 14:44,Passed,
S-04,Global Metals,RM-0075,Titanium Sheet,A2 Stainless,4479,kg,25-11-2024,M-202,P2-Grinding Machine 5,Mill,04-12-2022 18:01,C-511,Customer 94,25-06-2024 04:41,P1-24-1019,Component Z5,225.0338592,16-08-2024 11:43,21-07-2024 02:35,Scheduled,RM-0086,1147.722475,QC-243,26-05-2025 00:44,,John Doe
S-01,PlasticPro Inc.,RM-0043,Aluminum Angle,Round Head,1931,ft,25-11-2024,M-101,P2-Milling Machine 2,Lathe,24-03-2024 15:43,C-512,Customer 129,20-04-2024 23:05,P1_24_1044,Component B2,537.0777255,31-07-2025 10:11,26-04-2025 05:34,Scheduled,,,,01-10-2025 15:21,Passed,Mary Williams
S-08,Global Metals,RM-0066,Nylon Granules,Black,4101,pcs,18-04-2023,M-201,P2-Milling Machine 2,Lathe,28-12-2023 17:10,C-505,Customer 65,09-11-2024 07:12,P1-23-1086,Component P3,605.057275,02-10-2024 01:14,24-04-2024 16:14,Quoted,,3527.712053,,,Passed,Peter Jones
S-03,CopperCo,RM-0011,Steel Sheet,Copolymer,1176,ft,18-04-2024,M-103,P1-CNC Lathe 1,Lathe,18-02-2025 20:23,C-513,Customer 140,09-07-2025 23:44,P2/23/1059,Component F2,386.0269236,21-04-2024 00:23,24-04-2024 16:14,Quoted,,897.0535766,QC-283,,,Jane Smith
S-01,AluWorks,RM-0025,Titanium Powder,Mixed,3896,KG,14-01-2024,M-105,P1-Waterjet Cutter,Mill,09-10-2025 23:25,C-503,Customer 10,16-04-2025 09:12,1091,Component J9,271.2534531,21-05-2024 01:23,25-12-2024 02:11,Pending Materials,RM-0045,,QC-256,,,John Doe
S-01,SteelCorp,RM-0023,Steel Sheet,HP12x53,3148,kg,14-01-2024,M-101,P1-Waterjet Cutter,Drawer,18-10-2024 19:54,C-510,Customer 60,08-01-2023 17:35,P1-25-1087,Component D3,360.1304211,05-02-2024 03:07,14-06-2024 17:37,Completed,RM-0052,4007.818674,,25-04-2024 23:21,Passed,Mary Williams
S-03,Global Metals,RM-0079,Titanium Rod,PZ-27,2170,kg,12-02-2024,M-202,P1-Wire Drawer 1,Drawer,09/25/2024,C-503,Customer 134,06-07-2025 05:27,P1-25-1033,Component N2,311.1643538,21-01-2024 14:52,25-05-2025 04:28,Completed,,,QC-278,21-01-2024 15:21,,
S-06,Global Metals,RM-0065,Titanium Sheet,AMS 4911,2956,KG,27-07-2025,M-202,P1-Stamping Press 1,Grinder,24-03-2025 18:31,C-510,Customer 82,09-05-2025 17:34,1060,Component O9,800.6652757,18-02-2024 10:17,18-06-2024 13:31,Completed,RM-0082,,QC-227,,,Mary Williams
S-03,SteelCorp,RM-0012,PBT Resin,Carbon Steel,4283,kg,14-02-2025,M-105,P2-Grinding Machine 5,Drawer,01-03-2025 10:55,C-504,Customer 147,19-01-2024 12:39,P2-25-1057,Component G3,832.3615559,24-05-2025 08:24,26-04-2025 05:34,Completed,RM-0065,,QC-238,,Passed,Jane Smith
S-01,SteelCorp,RM-0013,Titanium Hex Bar,AR400,4460,kg,23-03-2025,M-103,P2-Milling Machine 2,Grinder,03/23/2025,C-502,Customer 126,19-01-2024 12:39,P1-24-1025,Component F3,1015.137395,29-01-2025 02:44,26-04-2025 05:34,Scheduled,RM-0007,3632.246946,QC-283,,Passed,John Doe
S-02,SteelCorp,RM-0098,Copper Wire Bar,Serrated,1764,kg,14-01-2024,M-103,P2-Grinding Machine 5,Grinder,19-06-2025 00:03,C-510,Customer 61,06-07-2025 05:27,P2-24-1048,Component T4,968.9284164,29-09-2024 02:44,21-05-2024 21:23,Completed,RM-0100,896.7405913,,,,Peter Jones
S-01,Precision Fasteners,RM-0040,Titanium Powder,Seamless,4699,kg,11-08-2024,M-104,P1-Stamping Press 1,Drawer,01-08-2024 01:14,C-512,Customer 132,11-04-2025 18:05,P1_24_1031,Component H9,873.5711725,26-01-2023 23:25,05-12-2025 20:54,Scheduled,RM-0091,2050.565608,,,Passed,Jane Smith
S-01,CopperCo,RM-0068,Lock Washer,Grade 4,1166,kg,17-05-2025,M-101,P2-Milling Machine 2,Cutter,18-10-2024 19:54,C-506,Customer 56,23-01-2025 17:49,P1-25-1052,Component M8,90.11708479,21-01-2024 14:52,21-01-2024 16:14,Completed,,860.1044433,QC-234,08-01-2025 00:30,Passed,Jane Smith
S-01,SteelCorp,RM-0053,Titanium Tube,Beryllium Copper,3148,pcs,17-05-2025,M-101,P1-Wire Drawer 1,Drawer,03-04-2025 18:31,C-504,Customer 93,12-03-2024 12:59,1095,Component F2,316.91702,17-01-2024 01:14,29-09-2024 17:44,In Progress,RM-0093,,,,,John Doe
S-03,Precision Fasteners,RM-0062,PVC Pellets,Unfilled,1526,ft,25-11-2024,P1-LATHE-01,P1-Waterjet Cutter,Grinder,04-12-2022 17:41,C-508,Customer 61,12-11-2024 14:06,P1-25-1004,Component M8,455.1809428,01-10-2025 23:26,28-11-2025 17:53,Completed,,618.1694419,,,,Peter Jones
S-01,PlasticPro,RM-0086,Titanium Pipe,Grade 5,2420,kg,13-05-2024,M-201,P1-Wire Drawer 1,Mill,19-02-2025 19:51,C-504,Customer 106,09-07-2025 23:44,P1-24-1022,Component W6,86.70427762,18-02-2024 10:28,21-05-2024 21:23,Scheduled,RM-0086,,QC-215,22-04-2023 04:15,Passed,Peter Jones
S-01,Global Metals,RM-0019,Wing Nut,ACR,1822,pcs,28-07-2025,M-201,P1-Wire Drawer 1,Lathe,11-08-2024 11:15,C-508,Customer 63,16-07-2024 11:39,P1-24-1078,Component A9,769.0649105,18-06-2024 01:31,25-05-2025 04:28,Pending Materials,RM-0011,1736.506267,,20-03-2024 18:21,,
S-06,PlasticPro,RM-0078,Nylon Granules,Mild Steel,2903,kg,13-01-2024,M-202,P2-Milling Machine 2,Mill,17-02-2025 20:23,C-506,Customer 69,13-01-2023 13:00,P2/23/1003,Component N2,464.177961,18-02-2024 10:17,17-02-2024 19:00,Scheduled,,,,,Passed,Mary Williams
S-01,PlasticPro,RM-0057,Copper Plate,C3x4.1,4046,sq ft,25-10-2025,M-201,P1-Stamping Press 1,Drawer,17-12-2023 09:27,C-512,Customer 84,09-11-2025 21:05,P2-24-1048,Component P7,459.1652006,04-12-2024 02:04,27-03-2025 10:47,Scheduled,RM-0042,2034.977184,,,,
S-06,Precision Fasteners,RM-0003,Titanium Foil,Grade 4,2806,ft,28-01-2023,M-201,P2-Grinding Machine 5,Lathe,06-12-2022 17:41,C-507,Customer 115,09-02-2025 15:53,P1_25_1017,Component A5,85.02727781,04-02-2024 13:02,24-05-2025 08:34,Completed,,3426.78325,QC-219,06-02-2023 17:15,Passed,Jane Smith
S-01,PlasticPro,RM-0089,Titanium Plate,Copolymer,2127,kg,14-02-2025,M-105,P1-Wire Drawer 1,Cutter,05/18/2025,C-500,Customer 50,13-11-2024 13:22,P1-24-1096,Component P8,246.030309,18-02-2024 10:17,05-02-2023 23:18,Completed,,2067.816305,QC-211,26-01-2023 17:15,Passed,Jane Smith
S-01,SteelCorp,RM-0011,Copper Tube,1045,2806,kg,28-01-2023,M-202,P1-CNC Lathe 1,Lathe,20-01-2024 18:22,C-500,Customer 136,09-01-2025 23:16,P1-25-1009,Component B6,830.0275941,29-09-2024 11:34,19-02-2024 01:17,Completed,,,QC-283,21-07-2024 01:21,,ETP = Electrolytic Tough Pitch
S-08,AluWorks,RM-0021,Titanium Sheet,Round Head,3284,ft,18-04-2024,M-201,P1-Wire Drawer 1,Press,05/18/2025,C-507,Customer 114,19-01-2024 12:39,P1-24-1022,Component Q6,109.4695607,20-03-2024 02:11,23-02-2024 18:26,Completed,RM-0065,2941.436036,QC-261,31-07-2025 23:22,,Peter Jones
S-01,Precision Fasteners,RM-0004,Titanium Plate,Grade 2,1579,kg,25-11-2025,M-103,P1-Waterjet Cutter,Drawer,05/18/2025,C-505,Customer 100,06-07-2025 05:27,P1-25-1009,Component M8,225.3574188,17-01-2024 01:14,21-05-2024 21:23,Completed,,,QC-215,21-04-2025 16:21,,
S-01,SteelCorp,RM-0047,Steel Wire Rod,Grade 5,4101,m,21-01-2025,M-103,P1-CNC Lathe 1,Press,13-01-2025 10:59,C-510,Customer 91,09-07-2025 23:44,P1-24-1022,Component V9,477.7357238,26-01-2023 23:25,30-09-2024 05:34,In Progress,,1657.24835,,21-02-2024 01:21,,Jane Smith
S-02,Precision Fasteners,RM-0025,Steel Flat Bar,A36,1622,kg,13-05-2024,M-104,P1-CNC Lathe 1,Press,03-06-2024 12:20,C-513,Customer 58,23-01-2025 17:49,1056,Component Q2,269.3897694,25-01-2023 11:34,06-12-2024 05:06,Scheduled,RM-0051,,,02-02-2024 04:44,,John Doe
S-01,CopperCo,RM-0038,Titanium Plate,Copolymer,3343,pcs,28-01-2023,M-101,P1-Wire Drawer 1,Mill,19-02-2025 19:51,C-501,Customer 120,11-09-2024 07:12,1050,Component V5,309.3436298,28-01-2023 02:40,24-04-2024 16:14,Completed,RM-0031,596.7187811,QC-240,,Passed,Mary Williams
S-04,Steel Corp,RM-0071,ABS Filament,6AL-2Sn-4Zr-2Mo,4347,m,25-11-2025,M-101,P1-CNC Lathe 1,Lathe,01-03-2024 17:42,C-509,Customer 74,08-01-2023 17:35,P2-25-1014,Component Z8,269.6659257,24-07-2024 23:23,29-03-2024 02:19,Completed,RM-0067,3489.277272,,21-04-2025 16:21,,marywilliams
S-04,Precision Fasteners,RM-0031,Rivet Blank,1018 Carbon,4046,kg,21-01-2023,M-201,P1-Wire Drawer 1,Lathe,01-03-2025 10:55,C-504,Customer 121,13-11-2024 13:22,1077,Component O3,218.0653623,24-12-2024 07:11,19-08-2024 10:43,Completed,RM-0086,651.7655773,,24-04-2024 15:31,Passed,
S-04,SteelCorp,RM-0070,Lock Washer,Black,2335,kg,21-01-2023,M-201,P1-CNC Lathe 1,Lathe,11/18/2024,C-508,Customer 104,23-01-2025 17:49,P1_24_1035,Component B2,320.8091032,26-03-2025 12:47,17-01-2024 19:14,Scheduled,RM-0043,,QC-296,25-07-2024 16:21,,PriorityOrder:Yes
S-01,SteelCorp,RM-0018,Polycarbonate Sheet,L-shape,4130,kg,25-11-2024,M-105,P1-Waterjet Cutter,Press,15-12-2022 15:43,C-508,Customer 59,07-16-2025 18:49,P1-23-1086,Component P8,417.0037764,22-04-2024 09:27,26-01-2023 03:34,Completed,RM-0074,,QC-240,05-02-2023 23:30,Passed,John Doe
S-03,Global Metals,RM-0040,PVC Sheet,SS-304,2393,ft,17-05-2025,M-101,P2-Milling Machine 2,Grinder,10/21/2025,C-511,Customer 60,16-07-2024 11:39,P1_24_1067,Component S4,497.2926282,24-12-2024 07:11,30-10-2025 08:34,Quoted,RM-0083,1598.031836,QC-289,21-04-2025 16:21,Passed,
S-03,AluWorks,RM-0054,Lock Washer,Type 1,4728,kg,18-04-2024,M-201,P1-CNC Lathe 1,Mill,04-12-2022 17:41,C-501,Customer 121,09-01-2025 23:16,1032,Component H9,311.5278215,21-01-2024 00:14,18-02-2025 10:52,Completed,RM-0009,,,29-01-2025 14:52,Passed,marywilliams
S-04,CopperCo,RM-0062,Steel Sheet,C101,2888,kg,23-Jan-20,M-202,P1-Waterjet Cutter,Press,10-01-2024,C-501,Customer 78,09-01-2025 23:16,P2-24-1047,Component F7,545.4276632,31-07-2025 10:11,28-11-2025 17:53,Completed,RM-0017,1030.925834,,,Passed,John Doe
S-01,Precision Fasteners,RM-0059,Aluminum Plate,Hot Rolled,2758,kg,17-05-2025,M-101,P2-Milling Machine 2,Press,08-01-2025 20:01,C-501,Customer 123,09-01-2025 23:16,P1_24_1044,Component E1,619.102681,02-09-2023 21:05,21-02-2025 17:45,Completed,RM-0029,,QC-267,24-05-2025 07:29,Failed,Jane Smith
S-01,SteelCorp,RM-0024,Copper Sheet,2024-T351,1968,ft,24-09-2025,M-201,P1-Wire Drawer 1,Mill,23-11-2023 04:32,C-501,Customer 118,26-01-2024 12:39,1056,Component C1,87.83673156,22-01-2023 09:21,17-01-2024 19:14,Quoted,RM-0011,,,,,
S-08,CopperCo,RM-0017,Copper Rod,C145 Tellurium,1360,kg,11-08-2024,M-301,P1-Wire Drawer 1,Mill,03-06-2024 12:20,C-508,Customer 94,09-02-2025 15:53,P1-24-1022,Component H6,974.3689691,17-02-2024 03:00,29-01-2025 01:37,Completed,RM-0087,3384.945973,,,Passed,John Doe
S-04,CopperCo,RM-0088,Flange Nut,M10,4699,kg,18-04-2025,M-103,P1-CNC Lathe 1,Mill,03-04-2025 18:31,C-511,Customer 62,11-08-2023 13:50,P1_25_1053,Component S8,409.9246997,18-02-2024 10:28,29-09-2024 17:44,Scheduled,,3978.038561,QC-254,04-12-2024 15:43,Passed,
S-06,AluWorks,RM-0003,Wing Nut,Beta C,2186,kg,28-01-2024,M-201,P2-Grinding Machine 5,Press,11/18/2024,C-503,Customer 95,27-03-2024 21:04,P1-24-1022,Component K8,328.2583246,04-12-2024 03:04,27-09-2024 15:21,Completed,,931.4633477,QC-267,,Passed,Peter Jones
S-01,Global Metals,RM-0057,Steel Rod,0.05mm,2166,kg,28-01-2023,M-201,P1-CNC Lathe 1,Cutter,13-01-2025 10:59,C-512,Customer 139,02-09-2024 18:37,1037,Component J3,480.6069334,28-11-2025 07:53,06-12-2024 05:06,Completed,RM-0037,,,24-04-2024 15:31,,John Doe
S-04,SteelCorp,RM-0006-B,Steel Plate,Hot Rolled,4601,kg,18-04-2025,M-201,P2-Grinding Machine 5,Lathe,02-12-2025,C-506,Customer 88,02-09-2025 15:53,P1-24-1058,Component H1,207.5810497,05-02-2023 23:14,23-02-2024 18:26,Completed,,,QC-235,23-04-2024 03:31,,
S-06,Global Metals,RM-0089,Copper Bar,6061 Alloy,4601,KG,25-11-2024,M-103,P1-CNC Lathe 1,Cutter,13-01-2025 10:59,C-511,Customer 145,03-09-2024 10:49,1028,Component Z7,853.1667157,25-01-2023 11:34,23-07-2024 04:23,Quoted,,,QC-214,,,Supplier name missing
S-06,Global Metals,RM-0018,Aluminum Round Bar,Grade 12,1579,kg,28-01-2024,M-301,P2-Milling Machine 2,Cutter,18-10-2024 19:54,C-500,Customer 131,14-01-2023 20:53,P1_24_1040,Component X4,208.9217201,05-02-2023 23:14,02-10-2024 14:21,Scheduled,RM-0051,,QC-209,,,
S-08,SteelCorp,RM-0026,Aluminum Sheet,HP12x53,1166,ft,18-04-2024,M-103,P1-Wire Drawer 1,Mill,24-03-2025 18:31,C-504,Customer 121,02-09-2025 15:53,P1_25_1002,Component E2,673.8568727,29-01-2025 02:44,05-02-2024 06:02,Completed,,,QC-220,05-02-2023 23:30,,Jane Smith
S-01,Global Metals,RM-0086,Steel Channel,Grade 7,1579,kg,24-09-2024,M-103,P2-Milling Machine 2,Mill,15-12-2022 15:43,C-503,Customer 73,10-29-2024 07:12,P1-24-1055,Component Q1,745.4046307,28-01-2025 11:37,22-01-2024 08:52,Completed,,,QC-219,,,Mary Williams
S-01,SteelCorp,RM-0001-A,Copper Wire,M10,2731,pcs,18-04-2023,M-101,P1-CNC Lathe 1,Welder,18-10-2024 19:54,C-501,Customer 119,14-01-2023 20:53,1085,Component T4,496.6487477,29-10-2025 11:34,29-03-2025 17:11,Completed,RM-0076,696.0588633,QC-252,16-02-2024 01:39,,Jane Smith
S-06,PlasticPro Inc.,RM-0004,Polycarbonate Sheet,2024-T351,1551,kg,27-07-2025,M-202,P2-Milling Machine 2,Drawer,17-09-2025 14:03,C-503,Customer 147,16-07-2024 11:39,1050,Component V1,279.6841041,20-05-2025 02:14,18-02-2025 01:47,Completed,RM-0052,,QC-248,22-01-2024 07:59,,
S-04,Global Metals,RM-0007,Aluminum Extrusion,ACR,2393,ft,11-08-2024,M-201,P2-Grinding Machine 5,Press,11/18/2024,C-513,Customer 139,09-05-2025 17:34,P2-24-1048,Component L8,369.3623579,24-01-2023 09:12,25-05-2025 08:24,Completed,,1151.213558,QC-251,19-02-2024 08:35,Passed,Peter Jones
S-01,Global Metals,RM-0034,Polypropylene,Grade 4,4839,kg,21-01-2025,M-201,P1-CNC Lathe 1,Press,19-06-2025 00:03,C-500,Customer 131,02-09-2025 15:53,P2/23/1023,Component N2,730.3111657,20-07-2024 12:35,22-04-2025 00:14,Cancelled,RM-0011,1985.188146,QC-278,26-01-2023 02:44,,Peter Jones
,SteelCorp,RM-0066,Titanium Bar,Injection Grade,1360,kg,12-03-2024,M-103,P1-Wire Drawer 1,Lathe,19-12-2023 12:20,C-504,Customer 87,27-03-2024 21:04,1028,Component N6,203.0906829,01-02-2024 11:34,05-12-2024 02:04,Completed,RM-0065,1705.695365,,25-07-2024 16:21,Passed,John Doe
S-03,Precision Fasteners,RM-0058,Polycarbonate Sheet,SS-304,1360,kg,17-05-2025,M-103,P1-Stamping Press 1,Lathe,09/25/2024,C-503,Customer 56,16-07-2024 11:39,P1-24-1090,Component S8,82.66178946,24-05-2025 08:24,27-04-2023 06:02,In Progress,RM-0089,,,24-05-2025 07:29,,Mary Williams
S-08,AluWorks,RM-0086,Steel Channel,6063-T5,1551,kg,16-07-2024,M-201,P2-Milling Machine 2,Grinder,23-11-2023 04:32,C-506,Customer 63,25-12-2023 17:52,1010,Component Z3,692.0060927,03-12-2024 10:17,19-05-2024 02:25,Completed,,3429.065184,QC-240,19-02-2024 00:35,,
S-04,Global Metals,RM-0083,Steel Sheet,6063-T5,1360,kg,27-07-2025,M-201,P1-CNC Lathe 1,Lathe,06-12-2022 17:41,C-511,Customer 131,06-07-2025 05:27,P1-24-1061,Component G3,457.7693544,18-08-2024 10:43,29-03-2025 17:11,Completed,,98.18532731,,,,Mary Williams
S-01,SteelCorp,RM-0052,Titanium Sheet,Copolymer,"$1,031",m,23-03-2025,M-201,P2-Grinding Machine 5,Drawer,02-12-2025,C-507,Customer 134,03-03-2025 14:15,P1-23-1015,Component X4,202.3247064,17-01-2024 01:14,22-04-2025 00:14,Scheduled,RM-0086,2584.710725,,21-04-2025 16:21,Failed,Peter Jones
S-02,Global Metals,RM-0096,Copper Ingot,Translucent,4511,pcs,28-01-2024,M-101,P2-Milling Machine 2,Lathe,23-11-2023 04:32,C-510,Customer 138,11-08-2023 13:50,P1-24-1078,Component H2,503.4630763,20-04-2025 23:18,05-12-2025 20:54,Completed,RM-0067,2128.449222,,,Passed,John Doe
S-06,GlobalMetals,RM-0036,Aluminum I-Beam,Grade 5,1147,m,25-11-2024,M-202,P2-Milling Machine 2,Drawer,16-12-2022 02:54,C-505,Customer 146,13-01-2023 13:00,1095,Component V1,553.721296,04-12-2024 03:04,22-05-2025 17:21,Completed,,,,,Passed,Peter Jones
S-01,Precision Fasteners,RM-0095,Titanium Coil,1045,4680,m,12-02-2024,M-105,P1-CNC Lathe 1,Drawer,13-01-2025 10:59,C-508,Customer 140,03-03-2025 14:15,P2-24-1012,Component Y2,672.4310371,22-03-2025 17:34,02-02-2024 05:34,Completed,RM-0045,950.5620411,QC-227,06-02-2024 22:51,,Jane Smith
S-04,PlasticPro,RM-0054,Steel Channel,PZ-27,2230,kg,13-02-2024,M-105,P1-Wire Drawer 1,Drawer,25-11-2024 15:45,C-501,Customer 72,02-09-2024 18:37,1077,Component D7,975.397739,24-05-2025 08:24,19-05-2024 09:37,Completed,,2804.102996,QC-238,,,Reason:Machine double-booked
S-04,Global Metals,RM-0079,Polypropylene,Black,1622,pcs,11-06-2024,M-104,P1-CNC Lathe 1,Mill,14-12-2022 02:54,C-505,Customer 50,13-11-2024 13:22,1024,Component Z7,523.8672484,23-05-2025 08:34,22-05-2025 20:24,In Progress,,1187.264311,,03-09-2023 11:15,Passed,
S-01,Global Metals,RM-0074,Steel Sheet Pile,Expanded Metal,2758,kg,18-04-2025,M-104,P2-Grinding Machine 5,Mill,15-12-2022 15:43,C-502,Customer 80,09-11-2024 07:12,P2-25-1030,Component E2,325.4188114,05-08-2025 01:24,03-09-2023 12:05,Completed,,3014.197772,,23-04-2024 03:31,,John Doe
S-06,SteelCorp,RM-0032,Aluminum Sheet,Aluminized,1968,kg,24-09-2024,M-201,P1-CNC Lathe 1,Mill,28-12-2023 17:10,C-504,Customer 123,09-07-2025 23:44,P1_24_1040,Component O3,222.414666,29-09-2024 11:34,19-08-2024 10:43,Scheduled,,,,28-11-2025 17:15,Passed,
,Precision Fasteners,RM-0031,Titanium Plate,Pure Copper,2127,ft,16-07-2024,M-101,P1-Robotic Welder 1,Lathe,18-10-2024 19:54,C-501,Customer 92,02-09-2024 18:37,1005,Component Y8,218.993851,25-01-2023 11:34,28-11-2025 17:53,Scheduled,,3861.036768,,,Passed,Peter Jones
S-01,Global Metals,RM-0099,Steel Flat Bar,Seamless,2166,kg,27-07-2025,M-101,P1-Wire Drawer 1,Press,11/18/2024,C-510,Customer 102,16-04-2025 09:12,P2-23-1065,Component Z5,87.38351672,18-06-2024 01:31,21-04-2025 17:14,Completed,RM-0017,3136.160959,QC-265,05-02-2023 23:30,Failed,John Doe
S-01,PlasticPro,RM-0097,Titanium Hex Bar,6061-T6,4283,kg,18-04-2024,M-202,P1-Waterjet Cutter,Press,07/15/2025,C-501,Customer 54,09-05-2025 21:52,P1-23-1015,Component X1,306.778522,01-08-2025 23:25,21-02-2024 02:13,In Progress,RM-0037,2198.100918,QC-298,,Passed,John Doe
S-06,CopperCo,RM-0008,Aluminum Ingot,Rebar #4,4479,kg,13-02-2024,M-202,P1-Wire Drawer 1,Grinder,01-01-2025 10:59,C-504,Customer 143,23-01-2025 17:49,P2/23/1003,Component A6,976.6216974,01-10-2025 23:26,23-07-2024 04:23,Pending Materials,RM-0058,,QC-251,22-04-2023 04:15,Passed,Jane Smith
S-01,SteelCorp,RM-0038,Steel Sheet,Zinc Plated,1622,kg,28-01-2023,M-201,P1-CNC Lathe 1,Lathe,07-12-2023 10:27,C-505,Customer 85,08-01-2024 09:44,P1-24-1061,Component E1,926.5129135,20-02-2024 02:13,29-11-2024 23:05,Completed,RM-0005,1662.325485,,26-05-2025 00:44,,
S-08,SteelCorp,RM-0028,Aluminum Bar,Injection Grade,2591,kg,12-02-2024,M-103,P1-Waterjet Cutter,Mill,24-03-2025 18:31,C-512,Customer 132,11-09-2024 07:12,1010,Component R4,999.30229,20-04-2025 23:18,21-05-2024 21:23,Scheduled,RM-0080,,,,Passed,
S-01,Global Metals,RM-0015,Rivet Blank,CP Grade 2,3373,lbs,20-01-2023,M-101,P1-Wire Drawer 1,Welder,09-03-2023 03:22,C-508,Customer 61,19-01-2024 12:39,P1-24-1058,Component R8,650.7650493,16-01-2024 19:54,15-08-2024 22:14,Completed,RM-0065,,,,Passed,Peter Jones
S-01,Global Metals,RM-0059,ABS Filament,Hot Rolled,4601,kg,17-05-2025,P1-LATHE-01,P1-CNC Lathe 1,Drawer,09/25/2024,C-513,Customer 132,09-05-2025 17:34,P2-23-1065,Component U6,88.38985512,20-07-2024 12:35,02-02-2024 05:34,Scheduled,,873.0654792,,25-07-2024 16:21,Passed,
S-06,CopperCo,RM-0066,Titanium Plate,C102,4283,pcs,21-01-2025,M-201,P1-Wire Drawer 1,Welder,03-06-2024 07:11,C-510,Customer 136,09-05-2025 17:34,P2-24-1038,Component Z8,520.8967425,17-02-2025 12:47,21-05-2024 21:23,Completed,RM-0009,,,,Passed,
